"ResponseId","HHCODE","PERCODE","NAME","AGE","AGE2","AGE3","RACE_1","RACE_2","RACE_3","RACE_4","RACE_5","RACE_6","RACE_7","RACE_7_TEXT","RACE_8","RACE1","GEND","GEND2","GEND_TEXT","EDUC","EDUC2","EDUC3","STUDENT","STUDENT2","SCHOOL_NAME","SCHOOL_STREET","SCHOOL_CITY","SMODE_1","SMODE_2","SMODE_3","SMODE_4","SMODE_5","SMODE_6","SMODE_7","SMODE_8","SMODE_8_TEXT","SMODE_9","SMODE_WABI","SMODE_AUTO","SMODE_TRAN","SMODE_HOME","SMODE_WABITRAN","SMODE1","WORKER","WDAYS_COMMUTE","WDAYS_COMMUTE2","WDAYS_HOME","WDAYS_HOME2","WHOURS","WHOURS2","WFLEX","WFLEX2","WFLEX3","WORK_NAME","WORK_STREET","WORK_CITY","WMODE_1","WMODE_2","WMODE_3","WMODE_4","WMODE_5","WMODE_6","WMODE_7","WMODE_7_TEXT","WMODE_8","WMODE_WABI","WMODE_AUTO","WMODE_TRAN","WMODE_HOME","WMODE_WABITRAN","WMODE1","DRVLIC","KNOW_BIKE","KNOW_BIKE2","KNOW_AUTO","KNOW_AUTO2","KNOW_TRAN","KNOW_TRAN2","LIMIT_1","LIMIT_2","LIMIT_3","LIMIT_4","LIMIT_5","LIMIT_6","LIMIT_7","LIMIT_8","LIMIT_9","LIMIT_10","LIMIT1","MORE","WORK_LAT","WORK_LNG","WORK_ADD","WORK_PID","WORK_GEOID","WORK_APPROX","SCHOOL_LAT","SCHOOL_LNG","SCHOOL_ADD","SCHOOL_PID","SCHOOL_GEOID","SCHOOL_APPROX"
"R_3JJB4oWiX1ZweCl",1203,2,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",0,"No",30,"20 to 39","Somewhat inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"Walk/Bike/Bus","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_1r31PYHvTelPerf",1204,1,"","45 to 54 years","45 to 54 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",6,"6 to 7",0,"No",50,"41 or more","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_1r31PYHvTelPerf",1204,2,"","45 to 54 years","45 to 54 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Some college, no degree ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_3OlFuTsgMAXD7y4",1205,1,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_3OlFuTsgMAXD7y4",1205,2,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","Yes, part-time","Yes","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes",5,"5",0,"No",40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050003004",FALSE,NA,NA,"","","490050007022",FALSE
"R_3DncbKfHSZ0pwbC",1206,1,"","75 to 84 years","65 years and over","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",1,"0 to 4",NA,NA,NA,NA,"Very inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes",NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050012022",TRUE,NA,NA,"","",NA,NA
"R_3DncbKfHSZ0pwbC",1206,2,"","65 to 74 years","65 years and over","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","High school diploma or equivalent (e.g. GED)","High school or less","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",NA,NA,"Yes","Yes",NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_2D8EytP1aj5znxy",1207,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Master's degree (e.g. MA, MS, MEng, MEd, MSW, MBA)","Higher than bachelor","Bachelor or higher","Yes, part-time","Yes","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes",5,"5",0,"No",50,"41 or more","Somewhat inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050010024",FALSE,NA,NA,"","","490050007022",FALSE
"R_2D8EytP1aj5znxy",1207,2,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Doctorate degree (e.g. PhD, EdD)","Higher than bachelor","Bachelor or higher","Yes, full-time","Yes","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes",5,"5",2,"Yes",40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","No","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050007022",FALSE,NA,NA,"","","490050007022",FALSE
"R_1jcXYv7aenMOr4y",1208,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_1jcXYv7aenMOr4y",1208,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"Female","Female","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_3hB0pt9jvQrY6Dp",1209,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Master's degree (e.g. MA, MS, MEng, MEd, MSW, MBA)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",0,"No",40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"Walk/Bike/Bus","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_3hB0pt9jvQrY6Dp",1209,2,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Doctorate degree (e.g. PhD, EdD)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",2,"Yes",NA,NA,"Very flexible","Flexible","Neither/Flexible","","","",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"Walk/Bike/Bus","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_27VHpa9fc4213lO",1210,1,"","55 to 64 years","55 to 64 years","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Doctorate degree (e.g. PhD, EdD)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",NA,NA,50,"41 or more","Very flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_27VHpa9fc4213lO",1210,2,"","55 to 64 years","55 to 64 years","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Some college, no degree ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_9ZiCUCGXNMt1whX",1211,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","High school diploma or equivalent (e.g. GED)","High school or less","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",0,"No",30,"20 to 39","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050005022",FALSE,NA,NA,"","",NA,NA
"R_9ZiCUCGXNMt1whX",1211,2,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Some college, no degree ","Some college/Associate","Less than bachelor","Yes, part-time","Yes","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes",2,"0 to 4",1,"Yes",72,"41 or more","Very inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050002011",TRUE,NA,NA,"","","490050007022",TRUE
"R_1ovhC4A6Q6sgwUT",1212,1,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_1ovhC4A6Q6sgwUT",1212,2,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Master's degree (e.g. MA, MS, MEng, MEd, MSW, MBA)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",0,"No",40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050005012",TRUE,NA,NA,"","",NA,NA
"R_SUIWi4lw0Pat6Rr",1213,1,"","55 to 64 years","55 to 64 years","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Master's degree (e.g. MA, MS, MEng, MEd, MSW, MBA)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",1,"0 to 4",4,"Yes",45,"41 or more","Very flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"No travel","Yes","Yes","Yes","Yes","Yes","Not well","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050010021",FALSE,NA,NA,"","",NA,NA
"R_SUIWi4lw0Pat6Rr",1213,2,"","55 to 64 years","55 to 64 years","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Doctorate degree (e.g. PhD, EdD)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",1,"Yes",55,"41 or more","Somewhat inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Not well","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_zZ89e7jam6QjJOF",1214,1,"","25 to 34 years","25 to 34 years","18 to 34 years",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"Non-white/Multiple","Male","Male","","Some college, no degree ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",3,"0 to 4",NA,NA,37,"20 to 39","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050004012",FALSE,NA,NA,"","",NA,NA
"R_zZ89e7jam6QjJOF",1214,2,"","25 to 34 years","25 to 34 years","18 to 34 years",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"Non-white/Multiple","Male","Male","","Some college, no degree ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",3,"0 to 4",NA,NA,40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050004012",FALSE,NA,NA,"","",NA,NA
"R_1IrTOJosvvZ6ZXy",1215,1,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Professional degree beyond a bachelor's degree (e.g. MD, DDS, DVM, LLB, JD)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",NA,NA,40,"40","Very inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_3VLxylQbmt2FNi9",1216,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",0,"No",40,"40","Very inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050006003",FALSE,NA,NA,"","",NA,NA
"R_3VLxylQbmt2FNi9",1216,2,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Master's degree (e.g. MA, MS, MEng, MEd, MSW, MBA)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",0,"No",40,"40","Very inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050014022",FALSE,NA,NA,"","",NA,NA
"R_bxxeWxIfJMq1kvT",1217,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Associate degree (e.g. AA, AS) ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",3,"0 to 4",NA,NA,5,"1 to 19","Very flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Yes","Yes",NA,NA,"","","490050010021",FALSE,NA,NA,"","",NA,NA
"R_bxxeWxIfJMq1kvT",1217,2,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Some college, no degree ","Some college/Associate","Less than bachelor","Yes, full-time","Yes","","","",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Multimodal","Yes",5,"5",NA,NA,20,"20 to 39","Somewhat inflexible","Neither/Inflexible","Inflexible","","","",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Multimodal","No","Not well","Not well/No","Not well","Not well/No","Yes","Yes",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Yes","No",NA,NA,"","","490050011022",FALSE,NA,NA,"","","490050007022",FALSE
