"ResponseId","HHResponseId","HHCODE","PERCODE","PERNAME","DIARY","DATE","PLANO","PLACE","PLACE_NAME","PLACE_STREET","PLACE_CITY","PLOC0","PLOC","PLOC_LAT","PLOC_LNG","PLOC_ADD","PLOC_PID","PLOC_APPROX","PLOC_GEOID","ARR_HOUR","ARR_MIN","ARR_AMPM","ARR_TIME","ACTIVITY","ACTIVITY_TEXT","LEAVE","NOTRIPS","NOTRIPS_TEXT","DEP_HOUR","DEP_MIN","DEP_AMPM","DEP_TIME","ACT_TIME","MODE","MODE_TEXT","PEOPLE","VEHICLE","VEHICLE_TEXT"
"R_1zQwIml8Sq7fwM9","R_3qJswucEb0oMSyt",1229,1,"","DIARY12",2019-01-17,7,"Other place","","","","","",NA,NA,"","",FALSE,"490050004011",5,0,"PM",2019-01-17 17:00:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",5,5,"PM",2019-01-17 17:05:00,5,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1zQwIml8Sq7fwM9","R_3qJswucEb0oMSyt",1229,1,"","DIARY12",2019-01-17,8,"Other place","","","","","",NA,NA,"","",FALSE,"490050005021",5,15,"PM",2019-01-17 17:15:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",5,20,"PM",2019-01-17 17:20:00,5,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1zQwIml8Sq7fwM9","R_3qJswucEb0oMSyt",1229,1,"","DIARY12",2019-01-17,9,"Other place","","","","","",NA,NA,"","",FALSE,"490050004032",5,30,"PM",2019-01-17 17:30:00,"Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","Yes",NA,"",5,30,"PM",2019-01-17 17:30:00,0,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1zQwIml8Sq7fwM9","R_3qJswucEb0oMSyt",1229,1,"","DIARY12",2019-01-17,10,"Home","","","","","",NA,NA,"","",FALSE,"490050004031",5,35,"PM",2019-01-17 17:35:00,"Home activities","","Yes",NA,"",5,55,"PM",2019-01-17 17:55:00,20,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1zQwIml8Sq7fwM9","R_3qJswucEb0oMSyt",1229,1,"","DIARY12",2019-01-17,11,"Other place","","","","","",NA,NA,"","",FALSE,"490050004032",6,0,"PM",2019-01-17 18:00:00,"Drop off or pick up passenger(s)","","Yes",NA,"",6,5,"PM",2019-01-17 18:05:00,5,"Car/Van/Truck/SUV Driver","","2","Primary household vehicle",""
"R_1zQwIml8Sq7fwM9","R_3qJswucEb0oMSyt",1229,1,"","DIARY12",2019-01-17,12,"Home","","","","","",NA,NA,"","",FALSE,"490050004031",6,10,"PM",2019-01-17 18:10:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-18 03:00:00,530,NA,"",NA,NA,""
"R_pGeP6Qm0QouyXf3","R_3qJswucEb0oMSyt",1229,2,"","DIARY12",2019-01-14,1,"Home","","","","","",NA,NA,"","",FALSE,"490050004031",3,0,"AM",2019-01-14 03:00:00,"Home activities","","No","No reason to travel","",3,0,"AM",2019-01-15 03:00:00,1440,NA,"",NA,NA,""
"R_2XhShMS2rveZcLz","R_3qJswucEb0oMSyt",1229,2,"","DIARY12",2019-01-15,1,"Home","","","","","",NA,NA,"","",FALSE,"490050004031",3,0,"AM",2019-01-15 03:00:00,"Home activities","","No","No reason to travel","",3,0,"AM",2019-01-16 03:00:00,1440,NA,"",NA,NA,""
"R_Aut8YuCOqSRfKkV","R_3qJswucEb0oMSyt",1229,2,"","DIARY12",2019-01-16,1,"Home","","","","","",NA,NA,"","",FALSE,"490050004031",3,0,"AM",2019-01-16 03:00:00,"Home activities","","Yes",NA,"",3,30,"PM",2019-01-16 15:30:00,750,"Walk","","4",NA,""
"R_Aut8YuCOqSRfKkV","R_3qJswucEb0oMSyt",1229,2,"","DIARY12",2019-01-16,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050004032",3,45,"PM",2019-01-16 15:45:00,"Social or entertainment activities (friends/relatives, movie, etc.)","","Yes",NA,"",3,55,"PM",2019-01-16 15:55:00,10,"Walk","","4",NA,""
"R_Aut8YuCOqSRfKkV","R_3qJswucEb0oMSyt",1229,2,"","DIARY12",2019-01-16,3,"Home","","","","","",NA,NA,"","",FALSE,"490050004031",4,10,"PM",2019-01-16 16:10:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-17 03:00:00,650,NA,"",NA,NA,""
"R_9vHoHmjBTWAKptD","R_3qJswucEb0oMSyt",1229,2,"","DIARY12",2019-01-17,1,"Home","","","","","",NA,NA,"","",FALSE,"490050004031",3,0,"AM",2019-01-17 03:00:00,"Home activities","","No","No reason to travel","",3,0,"AM",2019-01-18 03:00:00,1440,NA,"",NA,NA,""
"R_2xLbnynmeOo8AoF","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-14,1,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,0,"AM",2019-01-14 03:00:00,"Home activities","","No","Other (please specify)","",3,0,"AM",2019-01-15 03:00:00,1440,NA,"",NA,NA,""
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,1,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,0,"AM",2019-01-16 03:00:00,"Home activities","","Yes",NA,"",7,35,"AM",2019-01-16 07:35:00,275,"Walk","","0 (none)",NA,""
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,2,"School","","","","","",NA,NA,"","",FALSE,"490050007022",7,55,"AM",2019-01-16 07:55:00,"School activities","","Yes",NA,"",10,30,"AM",2019-01-16 10:30:00,155,"Walk","","0 (none)",NA,""
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,3,"School","","","","","",NA,NA,"","",FALSE,"490050007022",10,45,"AM",2019-01-16 10:45:00,"School activities","","Yes",NA,"",11,20,"AM",2019-01-16 11:20:00,35,"Walk","","0 (none)",NA,""
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,4,"School","","","","","",NA,NA,"","",FALSE,"490050007022",11,30,"AM",2019-01-16 11:30:00,"School activities","","Yes",NA,"",12,20,"PM",2019-01-16 12:20:00,50,"Walk","","0 (none)",NA,""
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,5,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",12,35,"PM",2019-01-16 12:35:00,"Home activities","","Yes",NA,"",1,0,"PM",2019-01-16 13:00:00,25,"Walk","","0 (none)",NA,""
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,6,"School","","","","","",NA,NA,"","",FALSE,"490050007022",1,25,"PM",2019-01-16 13:25:00,"School activities","","Yes",NA,"",2,20,"PM",2019-01-16 14:20:00,55,"Walk","","0 (none)",NA,""
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,7,"School","","","","","",NA,NA,"","",FALSE,"490050007022",2,30,"PM",2019-01-16 14:30:00,"School activities","","Yes",NA,"",3,20,"PM",2019-01-16 15:20:00,50,"Walk","","0 (none)",NA,""
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,8,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,35,"PM",2019-01-16 15:35:00,"Home activities","","Yes",NA,"",3,50,"PM",2019-01-16 15:50:00,15,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,9,"Other place","","","","","",NA,NA,"","",FALSE,"490050008003",4,0,"PM",2019-01-16 16:00:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",4,30,"PM",2019-01-16 16:30:00,30,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,10,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",4,40,"PM",2019-01-16 16:40:00,"Home activities","","Yes",NA,"",5,15,"PM",2019-01-16 17:15:00,35,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","secondary household vehicle/car"
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,11,"Other place","","","","","",NA,NA,"","",FALSE,"490111265003",6,30,"PM",2019-01-16 18:30:00,"Social or entertainment activities (friends/relatives, movie, etc.)","","Yes",NA,"",9,30,"PM",2019-01-16 21:30:00,180,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","secondary household vehicle/car"
"R_2pVur03sB8GN2kI","R_aa7popnib6LEyFX",1230,1,"","DIARY12",2019-01-16,12,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",10,45,"PM",2019-01-16 22:45:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-17 03:00:00,255,NA,"",NA,NA,""
"R_27ecXEIy39ohVr3","R_aa7popnib6LEyFX",1230,1,"","DIARY3",2019-01-29,1,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,0,"AM",2019-01-29 03:00:00,"Home activities","","Yes",NA,"",12,40,"PM",2019-01-29 12:40:00,580,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","secondary household vehicle"
"R_27ecXEIy39ohVr3","R_aa7popnib6LEyFX",1230,1,"","DIARY3",2019-01-29,2,"School","","","","","",NA,NA,"","",FALSE,"490050007022",12,50,"PM",2019-01-29 12:50:00,"School activities","","Yes",NA,"",1,30,"PM",2019-01-29 13:30:00,40,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","secondary household car"
"R_27ecXEIy39ohVr3","R_aa7popnib6LEyFX",1230,1,"","DIARY3",2019-01-29,3,"Other place","","","","","",NA,NA,"","",FALSE,"490050005021",1,40,"PM",2019-01-29 13:40:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",1,45,"PM",2019-01-29 13:45:00,5,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","secondary household car"
"R_27ecXEIy39ohVr3","R_aa7popnib6LEyFX",1230,1,"","DIARY3",2019-01-29,4,"Other place","","","","","",NA,NA,"","",FALSE,"490050008003",1,50,"PM",2019-01-29 13:50:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",2,25,"PM",2019-01-29 14:25:00,35,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","secondary household car"
"R_27ecXEIy39ohVr3","R_aa7popnib6LEyFX",1230,1,"","DIARY3",2019-01-29,5,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",2,30,"PM",2019-01-29 14:30:00,"Home activities","","Yes",NA,"",7,0,"PM",2019-01-29 19:00:00,270,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household car"
"R_27ecXEIy39ohVr3","R_aa7popnib6LEyFX",1230,1,"","DIARY3",2019-01-29,6,"School","","","","","",NA,NA,"","",FALSE,"490050007022",7,5,"PM",2019-01-29 19:05:00,"School activities","","Yes",NA,"",8,50,"PM",2019-01-29 20:50:00,105,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household car"
"R_27ecXEIy39ohVr3","R_aa7popnib6LEyFX",1230,1,"","DIARY3",2019-01-29,7,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",9,0,"PM",2019-01-29 21:00:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-30 03:00:00,360,NA,"",NA,NA,""
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,1,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,0,"AM",2019-01-30 03:00:00,"Home activities","","Yes",NA,"",7,30,"AM",2019-01-30 07:30:00,270,"Walk","","0 (none)",NA,""
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,2,"School","","","","","",NA,NA,"","",FALSE,"490050007022",7,50,"AM",2019-01-30 07:50:00,"School activities","","Yes",NA,"",10,35,"AM",2019-01-30 10:35:00,165,"Walk","","1",NA,""
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,3,"School","","","","","",NA,NA,"","",FALSE,"490050007022",10,45,"AM",2019-01-30 10:45:00,"School activities","","Yes",NA,"",11,30,"AM",2019-01-30 11:30:00,45,"Walk","","0 (none)",NA,""
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,4,"School","","","","","",NA,NA,"","",FALSE,"490050007022",11,35,"AM",2019-01-30 11:35:00,"School activities","","Yes",NA,"",12,20,"PM",2019-01-30 12:20:00,45,"Walk","","0 (none)",NA,""
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,5,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",12,40,"PM",2019-01-30 12:40:00,"Home activities","","Yes",NA,"",1,5,"PM",2019-01-30 13:05:00,25,"Walk","","0 (none)",NA,""
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,6,"School","","","","","",NA,NA,"","",FALSE,"490050007022",1,25,"PM",2019-01-30 13:25:00,"School activities","","Yes",NA,"",2,20,"PM",2019-01-30 14:20:00,55,"Walk","","0 (none)",NA,""
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,7,"School","","","","","",NA,NA,"","",FALSE,"490050007022",2,30,"PM",2019-01-30 14:30:00,"School activities","","Yes",NA,"",3,20,"PM",2019-01-30 15:20:00,50,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household car"
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,8,"Other place","","","","","",NA,NA,"","",FALSE,"490050006001",3,30,"PM",2019-01-30 15:30:00,"Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","Yes",NA,"",4,0,"PM",2019-01-30 16:00:00,30,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","Secondary household car"
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,9,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",4,10,"PM",2019-01-30 16:10:00,"Home activities","","Yes",NA,"",6,0,"PM",2019-01-30 18:00:00,110,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household car"
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,10,"School","","","","","",NA,NA,"","",FALSE,"490050007022",6,10,"PM",2019-01-30 18:10:00,"School activities","","Yes",NA,"",7,5,"PM",2019-01-30 19:05:00,55,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household car"
"R_22tegsqBbtSbqld","R_aa7popnib6LEyFX",1230,1,"","DIARY4",2019-01-30,11,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",7,15,"PM",2019-01-30 19:15:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-31 03:00:00,465,NA,"",NA,NA,""
"R_Oeh0dojwUSZG2Q1","R_aa7popnib6LEyFX",1230,1,"","DIARY5",2019-02-21,1,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,0,"AM",2019-02-21 03:00:00,"Home activities","","Yes",NA,"",11,30,"AM",2019-02-21 11:30:00,510,"Walk","","0 (none)",NA,""
"R_Oeh0dojwUSZG2Q1","R_aa7popnib6LEyFX",1230,1,"","DIARY5",2019-02-21,2,"School","","","","","",NA,NA,"","",FALSE,"490050007022",11,50,"AM",2019-02-21 11:50:00,"School activities","","Yes",NA,"",12,20,"PM",2019-02-21 12:20:00,30,"Walk","","0 (none)",NA,""
"R_Oeh0dojwUSZG2Q1","R_aa7popnib6LEyFX",1230,1,"","DIARY5",2019-02-21,3,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",12,45,"PM",2019-02-21 12:45:00,"Home activities","","Yes",NA,"",3,30,"PM",2019-02-21 15:30:00,165,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_Oeh0dojwUSZG2Q1","R_aa7popnib6LEyFX",1230,1,"","DIARY5",2019-02-21,4,"Other place","","","","","",NA,NA,"","",FALSE,"490050008001",3,35,"PM",2019-02-21 15:35:00,"Social or entertainment activities (friends/relatives, movie, etc.)","","Yes",NA,"",3,55,"PM",2019-02-21 15:55:00,20,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_Oeh0dojwUSZG2Q1","R_aa7popnib6LEyFX",1230,1,"","DIARY5",2019-02-21,5,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",4,0,"PM",2019-02-21 16:00:00,"Home activities","","No",NA,"",3,0,"AM",2019-02-22 03:00:00,660,NA,"",NA,NA,""
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,1,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,0,"AM",2019-02-22 03:00:00,"Home activities","","Yes",NA,"",11,0,"AM",2019-02-22 11:00:00,480,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household vehicle"
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050002011",11,15,"AM",2019-02-22 11:15:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",11,45,"AM",2019-02-22 11:45:00,30,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","scondary household vehicle"
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,3,"Other place","","","","","",NA,NA,"","",FALSE,"490050004011",12,10,"PM",2019-02-22 12:10:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",12,45,"PM",2019-02-22 12:45:00,35,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household vehicle"
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,4,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",1,20,"PM",2019-02-22 13:20:00,"Home activities","","Yes",NA,"",2,15,"PM",2019-02-22 14:15:00,55,"Walk","","0 (none)",NA,""
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,5,"School","","","","","",NA,NA,"","",FALSE,"490050007022",2,25,"PM",2019-02-22 14:25:00,"School activities","","Yes",NA,"",3,40,"PM",2019-02-22 15:40:00,75,"Walk","","0 (none)",NA,""
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,6,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,50,"PM",2019-02-22 15:50:00,"Home activities","","Yes",NA,"",4,0,"PM",2019-02-22 16:00:00,10,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,7,"Other place","","","","","",NA,NA,"","",FALSE,"490050011013",4,15,"PM",2019-02-22 16:15:00,"Service private vehicle (gas, oil, repairs, etc.)","","Yes",NA,"",4,40,"PM",2019-02-22 16:40:00,25,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,8,"Other place","","","","","",NA,NA,"","",FALSE,"490050011011",4,45,"PM",2019-02-22 16:45:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",5,15,"PM",2019-02-22 17:15:00,30,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,9,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",5,25,"PM",2019-02-22 17:25:00,"Home activities","","Yes",NA,"",6,50,"PM",2019-02-22 18:50:00,85,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household vehicle"
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,10,"Other place","","","","","",NA,NA,"","",FALSE,"490050007022",6,55,"PM",2019-02-22 18:55:00,"Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","Yes",NA,"",8,25,"PM",2019-02-22 20:25:00,90,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household vehicle"
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,11,"Other place","","","","","",NA,NA,"","",FALSE,"490050008001",8,30,"PM",2019-02-22 20:30:00,"Social or entertainment activities (friends/relatives, movie, etc.)","","Yes",NA,"",10,45,"PM",2019-02-22 22:45:00,135,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household vehicle"
"R_3Ra3TV3uK9gAQMY","R_aa7popnib6LEyFX",1230,1,"","DIARY6",2019-02-22,12,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",10,50,"PM",2019-02-22 22:50:00,"Home activities","","No",NA,"",3,0,"AM",2019-02-23 03:00:00,250,NA,"",NA,NA,""
"R_1LIhWk5VCzaGD3C","R_aa7popnib6LEyFX",1230,2,"","DIARY12",2019-01-14,1,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,0,"AM",2019-01-14 03:00:00,"Home activities","","Yes",NA,"",5,45,"AM",2019-01-14 05:45:00,165,"Car/Van/Truck/SUV Passenger","","3","A non-household (someone else's) vehicle",""
"R_1LIhWk5VCzaGD3C","R_aa7popnib6LEyFX",1230,2,"","DIARY12",2019-01-14,2,"Primary job","","","","","",NA,NA,"","",TRUE,"490111252002",6,45,"AM",2019-01-14 06:45:00,"Work activities","","Yes",NA,"",3,45,"PM",2019-01-14 15:45:00,540,"Car/Van/Truck/SUV Passenger","","3","A non-household (someone else's) vehicle",""
"R_1LIhWk5VCzaGD3C","R_aa7popnib6LEyFX",1230,2,"","DIARY12",2019-01-14,3,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",5,0,"PM",2019-01-14 17:00:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-15 03:00:00,600,NA,"",NA,NA,""
"R_1MQJGoKulBGuB1p","R_aa7popnib6LEyFX",1230,2,"","DIARY12",2019-01-16,1,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,0,"AM",2019-01-16 03:00:00,"Home activities","","Yes",NA,"",5,30,"AM",2019-01-16 05:30:00,150,"Car/Van/Truck/SUV Driver","","3","Other household vehicle (please describe)","secondary househould vehicle/car"
"R_1MQJGoKulBGuB1p","R_aa7popnib6LEyFX",1230,2,"","DIARY12",2019-01-16,2,"Primary job","","","","","",NA,NA,"","",TRUE,"490111252002",6,45,"AM",2019-01-16 06:45:00,"Work activities","","Yes",NA,"",4,0,"PM",2019-01-16 16:00:00,555,"Car/Van/Truck/SUV Driver","","3","Other household vehicle (please describe)","secondary household vehicle/car"
"R_1MQJGoKulBGuB1p","R_aa7popnib6LEyFX",1230,2,"","DIARY12",2019-01-16,3,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",5,5,"PM",2019-01-16 17:05:00,"Home activities","","Yes",NA,"",5,15,"PM",2019-01-16 17:15:00,10,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household vehicle"
"R_1MQJGoKulBGuB1p","R_aa7popnib6LEyFX",1230,2,"","DIARY12",2019-01-16,4,"Other place","","","","","",NA,NA,"","",FALSE,"490111265003",6,30,"PM",2019-01-16 18:30:00,"Social or entertainment activities (friends/relatives, movie, etc.)","","Yes",NA,"",9,30,"PM",2019-01-16 21:30:00,180,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","secondary household vehicle/car"
"R_1MQJGoKulBGuB1p","R_aa7popnib6LEyFX",1230,2,"","DIARY12",2019-01-16,5,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",10,45,"PM",2019-01-16 22:45:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-17 03:00:00,255,NA,"",NA,NA,""
"R_3QY4lyb2NzDmGxu","R_aa7popnib6LEyFX",1230,2,"","DIARY3",2019-01-29,1,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,0,"AM",2019-01-29 03:00:00,"Home activities","","Yes",NA,"",5,20,"AM",2019-01-29 05:20:00,140,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_3QY4lyb2NzDmGxu","R_aa7popnib6LEyFX",1230,2,"","DIARY3",2019-01-29,2,"Bus stop or parking location (not at your destination)","","","","","",NA,NA,"","",FALSE,"490050013002",5,40,"AM",2019-01-29 05:40:00,"Change mode","","Yes",NA,"",5,40,"AM",2019-01-29 05:40:00,0,"Car/Van/Truck/SUV Passenger","","3","A non-household (someone else's) vehicle",""
"R_3QY4lyb2NzDmGxu","R_aa7popnib6LEyFX",1230,2,"","DIARY3",2019-01-29,3,"Primary job","","","","","",NA,NA,"","",TRUE,"490111252002",6,40,"AM",2019-01-29 06:40:00,"Work activities","","Yes",NA,"",3,40,"PM",2019-01-29 15:40:00,540,"Car/Van/Truck/SUV Passenger","","3","A non-household (someone else's) vehicle",""
"R_3QY4lyb2NzDmGxu","R_aa7popnib6LEyFX",1230,2,"","DIARY3",2019-01-29,4,"Bus stop or parking location (not at your destination)","","","","","",NA,NA,"","",FALSE,"490050013002",4,40,"PM",2019-01-29 16:40:00,"Change mode","","Yes",NA,"",4,40,"PM",2019-01-29 16:40:00,0,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_3QY4lyb2NzDmGxu","R_aa7popnib6LEyFX",1230,2,"","DIARY3",2019-01-29,5,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",5,0,"PM",2019-01-29 17:00:00,"Home activities","","Yes",NA,"",7,0,"PM",2019-01-29 19:00:00,120,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","secondary household car"
"R_3QY4lyb2NzDmGxu","R_aa7popnib6LEyFX",1230,2,"","DIARY3",2019-01-29,6,"School","","","","","",NA,NA,"","",TRUE,"490050007022",7,5,"PM",2019-01-29 19:05:00,"School activities","","Yes",NA,"",8,50,"PM",2019-01-29 20:50:00,105,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","secondary household car"
"R_3QY4lyb2NzDmGxu","R_aa7popnib6LEyFX",1230,2,"","DIARY3",2019-01-29,7,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",9,0,"PM",2019-01-29 21:00:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-30 03:00:00,360,NA,"",NA,NA,""
"R_u2PBhAIo5IxOxHP","R_aa7popnib6LEyFX",1230,2,"","DIARY4",2019-01-30,1,"Home","","","","","",NA,NA,"","",FALSE,"490050008001",3,0,"AM",2019-01-30 03:00:00,"Home activities","","Yes",NA,"",5,45,"AM",2019-01-30 05:45:00,165,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","secondary household car"
